qacc	Entry	Tax_ID
M01323:399:000000000-B29GY:1:2112:9491:12446	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:18508:12466	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:19615:12467	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:18008:12524	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:2112:12777:12543	NR_025821.1	270920
M01323:399:000000000-B29GY:1:2112:16599:12558	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:21996:12564	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:7176:12565	NR_148664.1	1759387
M01323:399:000000000-B29GY:1:2112:25861:12567	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:2112:10925:12569	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:24341:12619	NR_026315.1	46206
M01323:399:000000000-B29GY:1:2112:20731:12667	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:29504:12673	NR_158097.1	1740263
M01323:399:000000000-B29GY:1:2112:29490:12695	NR_158097.1	1740263
M01323:399:000000000-B29GY:1:2112:15338:12709	NR_102485.1	862908
M01323:399:000000000-B29GY:1:2112:27447:12735	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:5181:12741	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:28659:12760	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:28230:12769	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:29259:12895	NR_025522.1	698738
M01323:399:000000000-B29GY:1:2112:4535:12947	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:9147:12960	NR_043959.1	394751
M01323:399:000000000-B29GY:1:2112:28924:13009	NR_118247.1	1415778
M01323:399:000000000-B29GY:1:2112:9221:13055	NR_134141.1	1470563
M01323:399:000000000-B29GY:1:2112:18562:13079	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:6338:13099	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:17813:13113	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:16591:13128	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:16044:13243	NR_102909.1	375451
M01323:399:000000000-B29GY:1:2112:8683:13246	NR_026315.1	46206
M01323:399:000000000-B29GY:1:2112:14222:13253	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:1724:13281	NR_159234.1	2047749
M01323:399:000000000-B29GY:1:2112:16548:13411	NR_134204.1	1342299
M01323:399:000000000-B29GY:1:2112:16535:13425	NR_134204.1	1342299
M01323:399:000000000-B29GY:1:2112:24312:13429	NR_026315.1	46206
M01323:399:000000000-B29GY:1:2112:29401:13440	NR_118247.1	1415778
M01323:399:000000000-B29GY:1:2112:11133:13489	NR_117605.1	43765
M01323:399:000000000-B29GY:1:2112:5175:13587	NR_115787.1	67338
M01323:399:000000000-B29GY:1:2112:6644:13589	NR_113943.1	308113
M01323:399:000000000-B29GY:1:2112:13503:13590	NR_042981.1	267375
M01323:399:000000000-B29GY:1:2112:2218:13600	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:20381:13634	NR_159350.1	2021220
M01323:399:000000000-B29GY:1:2112:25494:13658	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:8512:13659	NR_134141.1	1470563
M01323:399:000000000-B29GY:1:2112:3705:13682	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:14945:13721	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:10375:13759	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:17522:13813	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:21806:13823	NR_159306.1	1776033
M01323:399:000000000-B29GY:1:2112:28476:13825	NR_043959.1	394751
M01323:399:000000000-B29GY:1:2112:2363:13862	NR_114191.1	43660
M01323:399:000000000-B29GY:1:2112:9077:13899	NR_116234.1	491950
M01323:399:000000000-B29GY:1:2112:28785:13914	NR_025150.1	160661
M01323:399:000000000-B29GY:1:2112:5540:13940	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:15352:13954	NR_025821.1	270920
M01323:399:000000000-B29GY:1:2112:5527:13961	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:2112:24589:13989	NR_156891.1	1812810
M01323:399:000000000-B29GY:1:2112:29439:14014	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:29465:14023	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:23718:14079	NR_102485.1	862908
M01323:399:000000000-B29GY:1:2112:4669:14091	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:29372:14115	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:2112:18442:14124	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:2112:2396:14143	NR_026315.1	46206
M01323:399:000000000-B29GY:1:2112:2379:14153	NR_026315.1	46206
M01323:399:000000000-B29GY:1:2112:26100:14179	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:29647:14243	NR_108636.1	682400
M01323:399:000000000-B29GY:1:2112:17008:14249	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:2112:18740:14261	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:2112:4439:14267	NR_134124.1	1211136
M01323:399:000000000-B29GY:1:2112:3360:14290	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:7148:14297	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:22390:14319	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:1968:14325	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:10416:14348	NR_114191.1	43660
M01323:399:000000000-B29GY:1:2112:6147:14363	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:2112:16272:14419	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:26266:14443	NR_133766.1	1244108
M01323:399:000000000-B29GY:1:2112:4225:14467	NR_043652.1	349750
M01323:399:000000000-B29GY:1:2112:14796:14500	NR_043175.1	1121374
M01323:399:000000000-B29GY:1:2112:16935:14509	NR_042341.1	293647
M01323:399:000000000-B29GY:1:2112:23208:14556	NR_043652.1	349750
M01323:399:000000000-B29GY:1:2112:2262:14561	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:23490:14563	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:12264:14593	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:10222:14604	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:10709:14654	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:13284:14663	NR_104545.1	658057
M01323:399:000000000-B29GY:1:2112:23847:14736	NR_025957.1	37450
M01323:399:000000000-B29GY:1:2112:16310:14763	NR_024805.1	211668
M01323:399:000000000-B29GY:1:2112:5709:14776	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:20207:14822	NR_043652.1	349750
M01323:399:000000000-B29GY:1:2112:15796:14886	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:8185:14923	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:19000:14941	NR_043652.1	349750
M01323:399:000000000-B29GY:1:2112:19776:14964	NR_133732.1	1354731
M01323:399:000000000-B29GY:1:2112:8563:14998	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:20721:15180	NR_109730.1	1268273
M01323:399:000000000-B29GY:1:2112:17051:15255	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:7682:15273	NR_043959.1	394751
M01323:399:000000000-B29GY:1:2112:21059:15274	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:2112:25673:15319	NR_041567.1	1122599
M01323:399:000000000-B29GY:1:2112:25686:15331	NR_041567.1	1122599
M01323:399:000000000-B29GY:1:2112:25396:15370	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:2112:27633:15370	NR_159353.1	1982103
M01323:399:000000000-B29GY:1:2112:27614:15373	NR_159353.1	1982103
M01323:399:000000000-B29GY:1:2112:27809:15393	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:2112:18117:15430	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:21143:15529	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:2112:25586:15579	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:6317:15594	NR_044406.1	469656
M01323:399:000000000-B29GY:1:2112:22064:15595	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:28383:15609	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:14255:15654	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:22295:15721	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:2112:21062:15721	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:8546:15731	NR_026315.1	46206
M01323:399:000000000-B29GY:1:2112:21390:15779	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:29265:15781	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:3677:15794	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:7352:15837	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:18886:15845	NR_102485.1	862908
M01323:399:000000000-B29GY:1:2112:2215:15845	NR_156912.1	1450156
M01323:399:000000000-B29GY:1:2112:21011:15903	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:2112:23203:15926	NR_041567.1	1122599
M01323:399:000000000-B29GY:1:2112:24870:15935	NR_114982.1	136468
M01323:399:000000000-B29GY:1:2112:12052:15942	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:28407:15970	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:9480:15996	NR_042468.1	170673
M01323:399:000000000-B29GY:1:2112:8910:16017	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:18167:16024	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:2112:5539:16026	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:12931:16032	NR_104760.1	406
M01323:399:000000000-B29GY:1:2112:26644:16055	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:18324:16070	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:3032:16076	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:13144:16093	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:11543:16110	NR_074191.1	1150469
M01323:399:000000000-B29GY:1:2112:22522:16114	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:21378:16124	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:22530:16134	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:7527:16146	NR_136835.1	1520782
M01323:399:000000000-B29GY:1:2112:2049:16205	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:14579:16263	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:4127:16265	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:4141:16277	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:4265:16293	NR_074191.1	1150469
M01323:399:000000000-B29GY:1:2112:25243:16314	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:10570:16352	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:5918:16370	NR_145659.1	1323422
M01323:399:000000000-B29GY:1:2112:29199:16418	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:17669:16419	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:25651:16421	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:22188:16433	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:4903:16501	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:8096:16516	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:16422:16529	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:2142:16555	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:13436:16574	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:2112:7258:16592	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:7278:16593	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:27408:16687	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:27383:16697	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:23239:16707	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:2112:13769:16749	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:19811:16788	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:10001:16796	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:9984:16807	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:4819:16823	NR_118016.1	1122224
M01323:399:000000000-B29GY:1:2112:10235:16843	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:11204:16850	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:21880:16858	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:19709:16861	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:21861:16863	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:20354:16879	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:24572:16916	NR_074760.1	338969
M01323:399:000000000-B29GY:1:2112:8631:16925	NR_036866.1	56804
M01323:399:000000000-B29GY:1:2112:27705:16932	NR_109620.1	1173584
M01323:399:000000000-B29GY:1:2112:21837:16935	NR_125697.1	1481672
M01323:399:000000000-B29GY:1:2112:25739:16970	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:11414:16983	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:11568:16984	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:2112:18160:16999	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:3631:17009	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:27384:17011	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:23749:17030	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:24633:17040	NR_146351.1	1651968
M01323:399:000000000-B29GY:1:2112:24635:17058	NR_146351.1	1651968
M01323:399:000000000-B29GY:1:2112:7042:17069	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:21674:17078	NR_112998.1	676205
M01323:399:000000000-B29GY:1:2112:3600:17137	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:24649:17137	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:21283:17146	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:7586:17175	NR_113943.1	308113
M01323:399:000000000-B29GY:1:2112:26201:17176	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:26184:17181	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:11994:17191	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:2112:11973:17191	NR_042432.1	706587
M01323:399:000000000-B29GY:1:2112:5026:17235	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:5012:17245	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:20355:17246	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:2112:4964:17266	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:7896:17310	NR_114982.1	136468
M01323:399:000000000-B29GY:1:2112:23950:17368	NR_144582.1	1384589
M01323:399:000000000-B29GY:1:2112:25222:17369	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:2112:13484:17408	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:2112:10106:17413	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:19311:17435	NR_043959.1	394751
M01323:399:000000000-B29GY:1:2112:19300:17451	NR_043959.1	394751
M01323:399:000000000-B29GY:1:2112:3559:17464	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:16300:17478	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:23719:17534	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:8878:17539	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:4181:17547	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:2112:4165:17556	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:2112:17808:17614	NR_114982.1	136468
M01323:399:000000000-B29GY:1:2112:3078:17641	NR_114211.1	442734
M01323:399:000000000-B29GY:1:2112:5094:17669	NR_112998.1	676205
M01323:399:000000000-B29GY:1:2112:16328:17698	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:27688:17735	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:13905:17741	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:24244:17750	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:5442:17776	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:15173:17795	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:27102:17836	NR_025821.1	270920
M01323:399:000000000-B29GY:1:2112:7609:17905	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:17427:17946	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:11426:17949	NR_135726.1	570162
M01323:399:000000000-B29GY:1:2112:9272:17978	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:12721:17980	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:10961:17981	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:24485:18025	NR_104842.1	39495
M01323:399:000000000-B29GY:1:2112:26727:18033	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:18829:18052	NR_102876.1	1184267
M01323:399:000000000-B29GY:1:2112:27326:18057	NR_145564.1	1632025
M01323:399:000000000-B29GY:1:2112:11786:18067	NR_025522.1	698738
M01323:399:000000000-B29GY:1:2112:19933:18097	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:7338:18097	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:2112:17434:18129	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:9529:18192	NR_148755.1	314275
M01323:399:000000000-B29GY:1:2112:4131:18193	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:13632:18197	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:2112:14807:18228	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:2112:18254:18301	NR_042340.1	293552
M01323:399:000000000-B29GY:1:2112:18701:18314	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:27502:18344	NR_043652.1	349750
M01323:399:000000000-B29GY:1:2112:5827:18395	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:21096:18404	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:24824:18435	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:20304:18436	NR_125641.1	1247963
M01323:399:000000000-B29GY:1:2112:18045:18455	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:6398:18474	NR_025821.1	270920
M01323:399:000000000-B29GY:1:2112:6381:18484	NR_025821.1	270920
M01323:399:000000000-B29GY:1:2112:25559:18584	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:25576:18599	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:19882:18614	NR_146823.1	1437816
M01323:399:000000000-B29GY:1:2112:3351:18635	NR_074191.1	1150469
M01323:399:000000000-B29GY:1:2112:3370:18635	NR_040791.1	81895
M01323:399:000000000-B29GY:1:2112:26067:18637	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:26085:18640	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:7993:18645	NR_114191.1	43660
M01323:399:000000000-B29GY:1:2112:27285:18677	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:2112:27268:18685	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:2112:23656:18688	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:2951:18713	NR_114191.1	43660
M01323:399:000000000-B29GY:1:2112:12842:18749	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:2112:5181:18762	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:24917:18890	NR_043652.1	349750
M01323:399:000000000-B29GY:1:2112:24932:18900	NR_136446.1	1461694
M01323:399:000000000-B29GY:1:2112:24516:18958	NR_043175.1	1121374
M01323:399:000000000-B29GY:1:2112:19222:18975	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:7108:18976	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:2112:16143:19030	NR_102485.1	862908
M01323:399:000000000-B29GY:1:2112:20789:19068	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:21278:19092	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:2112:6397:19104	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:14172:19142	NR_148664.1	1759387
M01323:399:000000000-B29GY:1:2112:20279:19156	NR_114191.1	43660
M01323:399:000000000-B29GY:1:2112:18614:19158	NR_118001.1	927083
M01323:399:000000000-B29GY:1:2112:26405:19160	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:2112:10177:19163	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:22344:19182	NR_043547.1	335975
M01323:399:000000000-B29GY:1:2112:20651:19216	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:23176:19256	NR_114982.1	136468
M01323:399:000000000-B29GY:1:2112:11362:19257	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:10032:19316	NR_043462.1	326537
M01323:399:000000000-B29GY:1:2112:16957:19344	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:2112:14476:19368	NR_043652.1	349750
M01323:399:000000000-B29GY:1:2112:14620:19370	NR_043652.1	349750
M01323:399:000000000-B29GY:1:2112:5362:19377	NR_114191.1	43660
M01323:399:000000000-B29GY:1:2112:5352:19398	NR_114191.1	43660
M01323:399:000000000-B29GY:1:2112:14578:19399	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:7579:19450	NR_149303.1	1171543
M01323:399:000000000-B29GY:1:2112:22211:19472	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:28126:19472	NR_152085.1	1763883
M01323:399:000000000-B29GY:1:2112:19204:19626	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:13863:19635	NR_028975.1	38304
M01323:399:000000000-B29GY:1:2112:10846:19669	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:22734:19703	NR_042156.1	29497
M01323:399:000000000-B29GY:1:2112:19977:19709	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:2112:6936:19716	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:17284:19734	NR_102485.1	862908
M01323:399:000000000-B29GY:1:2112:25347:19738	NR_026315.1	46206
M01323:399:000000000-B29GY:1:2112:18055:19790	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:10376:19828	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:12555:19835	NR_043652.1	349750
M01323:399:000000000-B29GY:1:2112:19259:19835	NR_158135.1	1866326
M01323:399:000000000-B29GY:1:2112:12026:19880	NR_112807.1	554343
M01323:399:000000000-B29GY:1:2112:16784:19884	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:15074:19890	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:2112:23108:19903	NR_148755.1	314275
M01323:399:000000000-B29GY:1:2112:17739:19921	NR_114982.1	136468
M01323:399:000000000-B29GY:1:2112:23119:19922	NR_102485.1	862908
M01323:399:000000000-B29GY:1:2112:25580:19926	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:2112:17953:19937	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:7405:19959	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:7388:19975	NR_109065.1	889488
M01323:399:000000000-B29GY:1:2112:21823:19992	NR_114127.1	203699
M01323:399:000000000-B29GY:1:2112:16236:20007	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:2112:25642:20024	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:21370:20068	NR_102485.1	862908
M01323:399:000000000-B29GY:1:2112:10966:20088	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:10959:20104	NR_037047.1	28229
M01323:399:000000000-B29GY:1:2112:12385:20167	NR_037047.1	28229
